"","gene","distance","Z","FC","p.value","p.adj"
"2235","Gm7628",9.93772200579123e-15,-0.0186044403540273,1.12556681771956e-12,0.999999153502456,0.999999999998216
"1219","Ly6g6e",9.93764090606035e-15,-0.0186057703967994,1.12554844675014e-12,0.999999153509365,0.999999999998216
"1562","1700001C19Rik",9.93652568613416e-15,-0.0186240611879213,1.12529583878508e-12,0.999999153604359,0.999999999998216
"2183","Gm26698",9.91237661681302e-15,-0.0190206288228004,1.11983279745518e-12,0.999999155661383,0.999999999998216
"1520","Gm12089",9.90863878722675e-15,-0.0190820952825142,1.1189884076325e-12,0.999999155979772,0.999999999998216
"1394","Dyrk4",9.89203852012057e-15,-0.0193553536553179,1.1152421924809e-12,0.999999157393787,0.999999999998216
"1677","Gm3248",9.85672612812703e-15,-0.0199381408846686,1.10729406791545e-12,0.999999160401705,0.999999999998216
"2630","F630040K05Rik",9.85366409281028e-15,-0.0199887729344152,1.10660620323307e-12,0.99999916066253,0.999999999998216
"2250","Msantd1",9.84764120491236e-15,-0.0200884092177803,1.10525382748288e-12,0.999999161175561,0.999999999998216
"2015","Gm27253",9.82940484074017e-15,-0.0203904591233188,1.10116408698523e-12,0.999999162728939,0.999999999998216
"1400","Star",9.79393035248752e-15,-0.0209796111451982,1.09323019003692e-12,0.999999165750664,0.999999999998216
"1972","Gm15406",9.79128459648809e-15,-0.0210236355210629,1.09263961412975e-12,0.99999916597603,0.999999999998216
"2394","Zfp174",9.79065556157021e-15,-0.0210341041492455,1.09249922675048e-12,0.999999166029611,0.999999999998216
"1379","Gm26615",9.78996302914413e-15,-0.0210456302930707,1.09234467849232e-12,0.999999166088602,0.999999999998216
"699","Dnmt3aos",9.78863368535227e-15,-0.0210677574416692,1.09204804753983e-12,0.999999166201835,0.999999999998216
"2241","Retnla",9.78859719562044e-15,-0.0210683648611075,1.09203990575674e-12,0.999999166204944,0.999999999998216
"2421","Ticrr",9.78760264070094e-15,-0.0210849213917141,1.09181800705901e-12,0.99999916628966,0.999999999998216
"970","Pcdhga10",9.78683669812098e-15,-0.0210976733032205,1.09164713024471e-12,0.999999166354903,0.999999999998216
"1590","Gm15402",9.78658595944357e-15,-0.0211018479780052,1.09159119497987e-12,0.999999166376261,0.999999999998216
"644","Thsd7b",9.78586330387623e-15,-0.0211138804252619,1.09142999160765e-12,0.999999166437817,0.999999999998216
"2737","Grik2",9.78412953370314e-15,-0.0211427518281603,1.09104328660729e-12,0.9999991665855,0.999999999998216
"819","Ttn",9.78343732528837e-15,-0.0211542801560261,1.09088891362485e-12,0.999999166644463,0.999999999998216
"1748","Tubg2",9.78341658076235e-15,-0.0211546256564317,1.09088428744926e-12,0.99999916664623,0.999999999998216
"478","Acot4",9.78295542316706e-15,-0.0211623064299466,1.09078144858636e-12,0.999999166685511,0.999999999998216
"77","Rapgef4os3",9.78266085025231e-15,-0.0211672128524639,1.09071576090421e-12,0.999999166710603,0.999999999998216
"199","Prom2",9.77614062090109e-15,-0.0212758514608617,1.08926230217432e-12,0.999999167265998,0.999999999998216
"81","Gm6569",9.77211205710663e-15,-0.0213430102052742,1.08836475810173e-12,0.999999167609152,0.999999999998216
"2343","Klra8",9.74469690231926e-15,-0.0218007647175176,1.08226662208181e-12,0.999999169944381,0.999999999998216
"1224","Gm14029",9.68939177420654e-15,-0.0227280790727106,1.07001687346057e-12,0.999999174655285,0.999999999998216
"974","6030408B16Rik",9.68674293169739e-15,-0.022772623710383,1.06943192059025e-12,0.999999174880914,0.999999999998216
"2463","Cnih2",9.63218326090942e-15,-0.0236928154445448,1.05741889732281e-12,0.99999917952832,0.999999999998216
"2211","Esrrb",9.62567052418646e-15,-0.0238030010398089,1.05598944721737e-12,0.999999180083076,0.999999999998216
"1561","Itgb6",9.62279761403852e-15,-0.0238516296744443,1.05535919292851e-12,0.999999180327792,0.999999999998216
"1979","Gm43568",9.62258334927542e-15,-0.0238552570244953,1.05531219541718e-12,0.999999180346043,0.999999999998216
"2121","Plcxd1",9.62245192360141e-15,-0.0238574820070889,1.05528336861166e-12,0.999999180357238,0.999999999998216
"1392","Chst3",9.62173269662452e-15,-0.0238696587546171,1.05512562089666e-12,0.999999180418502,0.999999999998216
"1265","Gm4793",9.62111775765512e-15,-0.0238800705838474,1.05499075597196e-12,0.999999180470882,0.999999999998216
"758","Gm20069",9.62097245914326e-15,-0.0238825307990886,1.05495889118593e-12,0.999999180483259,0.999999999998216
"1711","Klra4",9.62055784744728e-15,-0.0238895512652086,1.05486796714011e-12,0.999999180518576,0.999999999998216
"1814","Gpr3",9.62037786700721e-15,-0.0238925989001261,1.05482849877912e-12,0.999999180533906,0.999999999998216
"1025","Aim1l",9.62034430832323e-15,-0.0238931671604105,1.05482113969302e-12,0.999999180536765,0.999999999998216
"1812","Gm26718",9.62025950560111e-15,-0.0238946031616364,1.05480254341271e-12,0.999999180543988,0.999999999998216
"1380","Jazf1",9.62007369726118e-15,-0.0238977495783735,1.05476179831291e-12,0.999999180559816,0.999999999998216
"2098","Ninj2",9.62001354921714e-15,-0.0238987681182181,1.05474860887949e-12,0.999999180564939,0.999999999998216
"2628","Ly6g6d",9.61954951196649e-15,-0.023906626281089,1.0546468562494e-12,0.999999180604466,0.999999999998216
"495","Nr0b2",9.6190431250442e-15,-0.0239152020340312,1.05453582291709e-12,0.9999991806476,0.999999999998216
"412","Serpinb12",9.61662669561991e-15,-0.023956130828939,1.05400606308831e-12,0.999999180853432,0.999999999998216
"587","Gvin1",9.61459836390366e-15,-0.0239904939640818,1.05356148963545e-12,0.999999181026206,0.999999999998216
"976","4933428P19Rik",8.86841169591086e-15,-0.0371435049797894,8.96374072057122e-13,0.999999244586565,0.999999999998216
"965","B130046B21Rik",8.82311746754262e-15,-0.0379766704815057,8.87241232420836e-13,0.999999248444738,0.999999999998216
"2946","Ston1",8.73324571727426e-15,-0.0396423771972587,8.69258513752614e-13,0.999999256100035,0.999999999998216
"2275","Gm27184",8.47925869887995e-15,-0.0444428510814332,8.1943284019258e-13,0.999999277734711,0.999999999998216
"2826","Kcnk12",8.47731722932961e-15,-0.044480089141197,8.19057637163138e-13,0.999999277900085,0.999999999998216
"1507","Gm15420",8.03636735053705e-15,-0.0531632904592161,7.36066673696254e-13,0.999999315460302,0.999999999998216
"2842","Jph2",7.99928592398435e-15,-0.0539147840678336,7.29289623777876e-13,0.999999318618907,0.999999999998216
"2665","RP23-474J16.2",7.97458776661248e-15,-0.0544172260384935,7.24793146600705e-13,0.999999320722702,0.999999999998216
"2643","Ephx3",7.93976868039591e-15,-0.0551281735063575,7.18477700335227e-13,0.9999993236886,0.999999999998216
"1123","Hcn3",7.64750772164535e-15,-0.0612197900744493,6.66557227954729e-13,0.999999348583458,0.999999999998216
"38","Myt1",7.64650149494879e-15,-0.06124115695112,6.66381833936828e-13,0.999999348669169,0.999999999998216
"1299","Gm26777",7.64637458777632e-15,-0.0612438519780073,6.66359714557762e-13,0.999999348679979,0.999999999998216
"1245","Lrrc7",7.64596172912576e-15,-0.0612526198345834,6.66287757595108e-13,0.999999348715146,0.999999999998216
"1068","Gm15735",7.64554707645816e-15,-0.0612614262604651,6.66215491864682e-13,0.999999348750467,0.999999999998216
"162","Dlx6",7.6448647218009e-15,-0.0612759191873546,6.66096579521835e-13,0.99999934880859,0.999999999998216
"1651","Crtac1",7.64436748592637e-15,-0.0612864810722817,6.66009934079138e-13,0.999999348850944,0.999999999998216
"2695","Usp29",7.64303423008712e-15,-0.0613148043650963,6.65777636455967e-13,0.999999348964511,0.999999999998216
"40","Rps6kl1",7.64261435136705e-15,-0.0613237251531364,6.65704487972042e-13,0.999999349000277,0.999999999998216
"524","Gm16958",7.63028694414075e-15,-0.0615858501505229,6.63558679865456e-13,0.999999350050328,0.999999999998216
"265","Gm2788",7.62962458563035e-15,-0.0615999460916013,6.63443482451348e-13,0.999999350106748,0.999999999998216
"2683","A930024E05Rik",7.48216690848741e-15,-0.0647684813023219,6.38046569238473e-13,0.999999362667228,0.999999999998216
"1635","Mtl5",7.47866921204335e-15,-0.0648443842708694,6.37450172066993e-13,0.999999362965163,0.999999999998216
"1603","Rerg",7.47669386110172e-15,-0.0648872665226374,6.37113475399054e-13,0.999999363133424,0.999999999998216
"2425","Lax1",6.6649361663183e-15,-0.0835289186316296,5.06278613912172e-13,0.999999432279139,0.999999999998216
"2483","Gm9796",6.02066977647412e-15,-0.0999934254696482,4.1313045271343e-13,0.999999487157905,0.999999999998216
"503","Gucy2c",6.01222864069525e-15,-0.100220483928228,4.11972825492784e-13,0.999999487876923,0.999999999998216
"1002","Adrb3",5.95112258839566e-15,-0.101873613036158,4.03641105336968e-13,0.999999493081951,0.999999999998216
"2288","Osbpl10",5.90222795178306e-15,-0.103208480006176,3.97035692826891e-13,0.999999497246808,0.999999999998216
"2927","Cd164l2",5.89773087476461e-15,-0.103331801239191,3.96430897521662e-13,0.99999949762987,0.999999999998216
"1799","Tssk6",5.89414205947656e-15,-0.103430282173659,3.9594858171967e-13,0.999999497935566,0.999999999998216
"960","8430432A02Rik",5.88359075835283e-15,-0.103720163982692,3.94532248931053e-13,0.999999498834328,0.999999999998216
"1891","Gm16984",5.8802775652746e-15,-0.103811294946354,3.94088032627525e-13,0.999999499116547,0.999999999998216
"1637","Gm26530",5.75607531635877e-15,-0.107264574629047,3.77616123543128e-13,0.999999509696124,0.999999999998216
"433","Vsig8",5.75270027197931e-15,-0.107359435326013,3.77173426925864e-13,0.999999509983611,0.999999999998216
"255","Ddx4",5.75248585105804e-15,-0.107365463802111,3.77145310610866e-13,0.999999510001876,0.999999999998216
"755","Shc2",5.75006021532388e-15,-0.107433676345757,3.76827317905873e-13,0.999999510208492,0.999999999998216
"898","Spry3",5.74864043021781e-15,-0.107473616013989,3.76641251067751e-13,0.99999951032943,0.999999999998216
"515","Gal",5.74763315927727e-15,-0.107501957233459,3.76509273235934e-13,0.999999510415229,0.999999999998216
"525","Arsj",5.74681126150076e-15,-0.107525086303484,3.76401601086207e-13,0.999999510485239,0.999999999998216
"1523","Ppef2",5.7460906605365e-15,-0.107545367457895,3.76307211923572e-13,0.99999951054662,0.999999999998216
"1699","Lgals12",5.74449161089005e-15,-0.107590381313961,3.76097799917034e-13,0.999999510682827,0.999999999998216
"1334","Gm29585",5.74437800709884e-15,-0.107593579773942,3.76082924548995e-13,0.999999510692504,0.999999999998216
"1035","Azgp1",5.74436813433582e-15,-0.107593857739771,3.76081631815684e-13,0.999999510693345,0.999999999998216
"1761","Serac1",5.74415498424266e-15,-0.107599859056358,3.76053722619845e-13,0.999999510711501,0.999999999998216
"953","Fam83a",5.7440591953033e-15,-0.10760255609948,3.76041180657804e-13,0.99999951071966,0.999999999998216
"2502","Gm26525",5.74395983286593e-15,-0.107605353805235,3.76028171026872e-13,0.999999510728124,0.999999999998216
"1343","Gm26527",5.7426865881088e-15,-0.107641208238681,3.75861483638074e-13,0.999999510836579,0.999999999998216
"2134","Doc2g",5.74264646526857e-15,-0.10764233822087,3.75856231539656e-13,0.999999510839997,0.999999999998216
"575","Prox2os",5.74245989838958e-15,-0.107647592618411,3.75831810330575e-13,0.999999510855889,0.999999999998216
"1399","AI661453",5.74209500269011e-15,-0.107657869886552,3.75784048550228e-13,0.999999510886971,0.999999999998216
"2364","1700022N22Rik",5.74191085945341e-15,-0.107663056515584,3.75759946900426e-13,0.999999510902656,0.999999999998216
"2044","Pcdhb21",5.74154450958805e-15,-0.107673375714345,3.75711999372925e-13,0.999999510933862,0.999999999998216
"1774","Gm3716",5.74139896591157e-15,-0.107677475511509,3.75692951601888e-13,0.999999510946259,0.999999999998216
"1090","Edaradd",5.74116291034601e-15,-0.107684125141871,3.75662059274224e-13,0.999999510966367,0.999999999998216
"2319","Cdk18",5.74018567345074e-15,-0.107711656546222,3.75534182888841e-13,0.999999511049608,0.999999999998216
"2190","Cxcl5",5.73918646418437e-15,-0.107739811750485,3.7540345381579e-13,0.999999511134721,0.999999999998216
"856","Spink4",5.73861387999546e-15,-0.107755947911393,3.75328551436874e-13,0.999999511183494,0.999999999998216
"801","Itpka",5.73456382673963e-15,-0.107870128981707,3.74798958666038e-13,0.999999511528478,0.999999999998216
"764","Cpvl",5.73390982782452e-15,-0.107888574293026,3.74713475570026e-13,0.999999511584186,0.999999999998216
"146","Gm17349",5.73210282398989e-15,-0.107939549610287,3.74477335827894e-13,0.999999511738107,0.999999999998216
"2907","Hapln3",5.73086054356542e-15,-0.107974603353144,3.74315037464621e-13,0.999999511843925,0.999999999998216
"2950","Gm15537",5.70491833776402e-15,-0.108708338102028,3.70933842266665e-13,0.999999514053688,0.999999999998216
"1577","Gm26797",5.69417404990422e-15,-0.109013187357369,3.69537970565567e-13,0.999999514968889,0.999999999998216
"573","Alpk3",5.6863603016275e-15,-0.109235244405898,3.68524480108032e-13,0.999999515634466,0.999999999998216
"1557","Gm10801",5.68456590212759e-15,-0.109286281494909,3.68291932126448e-13,0.999999515787313,0.999999999998216
"742","9530046B11Rik",5.67670072139634e-15,-0.109510173942381,3.67273497745025e-13,0.999999516457271,0.999999999998216
"1438","Pld6",5.66409301798632e-15,-0.109869707267348,3.6564391270414e-13,0.999999517531198,0.999999999998216
"1822","Tnnc1",5.66032775960256e-15,-0.109977234000858,3.65157943917327e-13,0.999999517851924,0.999999999998216
"1228","Pgam2",5.65857049803614e-15,-0.110027441309295,3.64931250890856e-13,0.999999518001608,0.999999999998216
"816","Tgm3",5.65819054489491e-15,-0.110038299099019,3.64882244831817e-13,0.999999518033972,0.999999999998216
"2894","Myo5c",5.65808806586629e-15,-0.110041227729931,3.6486902773031e-13,0.999999518042702,0.999999999998216
"1756","Cdk15",5.6538503989386e-15,-0.110162376983765,3.643226896821e-13,0.999999518403667,0.999999999998216
"1033","Gemin4",5.65125776405682e-15,-0.110236541114027,3.63988637990355e-13,0.999999518624508,0.999999999998216
"1138","Gpr156",5.61947675669337e-15,-0.111148395087206,3.59906219964322e-13,0.999999521331622,0.999999999998216
"649","E330013P04Rik",5.6186077125258e-15,-0.11117340088013,3.59794910591647e-13,0.999999521405648,0.999999999998216
"2132","Slco1b2",5.61464295208637e-15,-0.111287530921035,3.59287312483013e-13,0.999999521743367,0.999999999998216
"2435","Slco2a1",5.57884863787202e-15,-0.112321522001592,3.54720878144056e-13,0.999999524792335,0.999999999998216
"1673","2600006K01Rik",5.4404982172765e-15,-0.116380516071122,3.37345513358023e-13,0.999999536577057,0.999999999998216
"1857","C430042M11Rik",5.43959068114525e-15,-0.116407476420693,3.37232976713413e-13,0.999999536654361,0.999999999998216
"2650","Ccdc63",5.3928159639921e-15,-0.117803061005646,3.31458219649845e-13,0.999999540638643,0.999999999998216
"1848","Btc",5.38325018118814e-15,-0.118089938148755,3.30283380641357e-13,0.999999541453459,0.999999999998216
"2496","Gm28707",5.37819410039908e-15,-0.118241772759024,3.2966325147197e-13,0.999999541884137,0.999999999998216
"2987","Fndc7",5.35299260070992e-15,-0.119000681551362,3.2658097401388e-13,0.999999544030807,0.999999999998216
"1449","Prss22",5.34581426740997e-15,-0.119217491951645,3.25705674754469e-13,0.999999544642259,0.999999999998216
"2379","Pcdh8",5.34294388408852e-15,-0.119304267769247,3.25355999626616e-13,0.999999544886759,0.999999999998216
"1333","Polh",5.34274700456051e-15,-0.119310221405027,3.2533202229994e-13,0.999999544903529,0.999999999998216
"1108","Gm42747",5.34213879331424e-15,-0.119328615076002,3.25257955782509e-13,0.999999544955336,0.999999999998216
"2455","Dnd1",5.34197719957252e-15,-0.119333502380026,3.25238278699155e-13,0.999999544969101,0.999999999998216
"1415","Gm15083",5.34153370365069e-15,-0.119346916392368,3.251842777713e-13,0.999999545006878,0.999999999998216
"2749","Gm42809",5.34118888646948e-15,-0.119357346518632,3.25142295257263e-13,0.99999954503625,0.999999999998216
"2023","Optc",5.34101659062309e-15,-0.119362558420198,3.25121318742636e-13,0.999999545050926,0.999999999998216
"896","Gm12185",5.33986738656857e-15,-0.119397325765051,3.24981423823721e-13,0.999999545148816,0.999999999998216
"1134","Gm44148",5.33965184066329e-15,-0.119403847585963,3.24955188340193e-13,0.999999545167176,0.999999999998216
"1578","Gadl1",5.33964785287566e-15,-0.119403968247795,3.24954702970796e-13,0.999999545167515,0.999999999998216
"2233","Gm2061",5.33853235555671e-15,-0.119437724274145,3.2481894561498e-13,0.999999545262534,0.999999999998216
"1642","Gm14443",5.33668684790746e-15,-0.119493586391793,3.24594407410776e-13,0.999999545419735,0.999999999998216
"2744","Retn",5.33592906130479e-15,-0.119516529534261,3.24502231933117e-13,0.999999545484283,0.999999999998216
"403","9230104M06Rik",5.33374534912102e-15,-0.119582662715908,3.24236683246376e-13,0.999999545670292,0.999999999998216
"528","Gpx6",5.33274371523482e-15,-0.11961300588107,3.24114916670138e-13,0.999999545755612,0.999999999998216
"436","Gm15013",5.33051113948435e-15,-0.119680659017925,3.23843589312017e-13,0.999999545945783,0.999999999998216
"1911","Axdnd1",5.32847828064397e-15,-0.11974228449289,3.23596632592395e-13,0.999999546118942,0.999999999998216
"462","Igfals",5.32837013398914e-15,-0.119745563574023,3.23583497308229e-13,0.999999546128154,0.999999999998216
"1174","Il12a",5.30951487184627e-15,-0.120318273551232,3.21297448703427e-13,0.99999954773425,0.999999999998216
"2029","Gm16386",5.30471576946651e-15,-0.120464361703289,3.20716890014807e-13,0.999999548143039,0.999999999998216
"1574","Gm6904",5.30407667709312e-15,-0.120483825969492,3.206396171201e-13,0.999999548197477,0.999999999998216
"96","Gm26835",5.30403399635939e-15,-0.120485125940887,3.20634456908476e-13,0.999999548201112,0.999999999998216
"2440","Npff",5.3039407209011e-15,-0.120487966964214,3.20623179807702e-13,0.999999548209057,0.999999999998216
"1306","9330136K24Rik",5.30385050753695e-15,-0.120490714767846,3.20612273105983e-13,0.999999548216742,0.999999999998216
"1339","4933423P22Rik",5.30308915508711e-15,-0.120513906593727,3.20520233777431e-13,0.999999548281594,0.999999999998216
"2249","Cdh23",5.3030732784019e-15,-0.120514390253986,3.20518314597463e-13,0.999999548282946,0.999999999998216
"2228","Gm26786",5.30277891782214e-15,-0.120523357782067,3.2048273321533e-13,0.99999954830802,0.999999999998216
"1403","Gm15851",5.30252636433776e-15,-0.120531052071913,3.20452206917785e-13,0.999999548329533,0.999999999998216
"721","Stfa2",5.30190724783935e-15,-0.120549915592573,3.20377380070236e-13,0.999999548382269,0.999999999998216
"2972","Tigd5",5.30150868222889e-15,-0.120562060418492,3.20329213778161e-13,0.999999548416219,0.999999999998216
"2259","Nccrp1",5.30145662517988e-15,-0.1205636467327,3.20322922998419e-13,0.999999548420653,0.999999999998216
"1570","Gm26702",5.3012843725834e-15,-0.120568895828568,3.20302107753585e-13,0.999999548435326,0.999999999998216
"1062","4933427G17Rik",5.30097602080992e-15,-0.120578292728212,3.20264847782734e-13,0.999999548461591,0.999999999998216
"1765","Catsperg1",5.30039920435392e-15,-0.120595872431161,3.20195153453615e-13,0.999999548510725,0.999999999998216
"2220","Gm340",5.30021225198121e-15,-0.120601570605368,3.20172566404728e-13,0.999999548526649,0.999999999998216
"1431","Dnm1",5.30004009761379e-15,-0.120606817922258,3.20151767912947e-13,0.999999548541313,0.999999999998216
"2302","Galnt3",5.29982858039098e-15,-0.120613265260903,3.20126214800018e-13,0.999999548559331,0.999999999998216
"1983","Diras2",5.29932489593613e-15,-0.120628619283932,3.20065369460037e-13,0.999999548602235,0.999999999998216
"1685","RP23-198F11.3",5.2991681067883e-15,-0.120633399046498,3.20046430430956e-13,0.99999954861559,0.999999999998216
"1595","Slc7a13",5.29823822536973e-15,-0.120661749616905,3.19934118795875e-13,0.999999548694797,0.999999999998216
"1880","Phox2a",5.2971523611104e-15,-0.120694862060286,3.19802992406252e-13,0.999999548787292,0.999999999998216
"2408","Kiss1r",5.29702184079958e-15,-0.120698842609066,3.19787232892882e-13,0.999999548798409,0.999999999998216
"1156","Gm527",5.29701141236977e-15,-0.120699160654722,3.19785973741786e-13,0.999999548799298,0.999999999998216
"2137","Prr16",5.29691099880213e-15,-0.120702223093575,3.19773849718011e-13,0.999999548807851,0.999999999998216
"531","Igflr1",5.29682334161774e-15,-0.120704896531761,3.19763266099227e-13,0.999999548815318,0.999999999998216
"1771","Slc43a1",5.29668732316785e-15,-0.120709045016458,3.19746843748494e-13,0.999999548826904,0.999999999998216
"980","Asphd1",5.29617045340363e-15,-0.120724810205801,3.19684442703478e-13,0.999999548870931,0.999999999998216
"1649","Zfp647",5.29611728770831e-15,-0.1207264319136,3.19678024420487e-13,0.999999548875459,0.999999999998216
"233","Gm960",5.29605176564865e-15,-0.120728430548403,3.19670114537877e-13,0.999999548881041,0.999999999998216
"1254","9430098F02Rik",5.29558649643377e-15,-0.120742623466025,3.1961394962992e-13,0.999999548920672,0.999999999998216
"216","Gm43791",5.29556435400302e-15,-0.120743298945824,3.19611276832505e-13,0.999999548922558,0.999999999998216
"626","Gm11973",5.29535503503208e-15,-0.120749684594474,3.19586010637291e-13,0.999999548940388,0.999999999998216
"1797","Gm16196",5.29421344807791e-15,-0.120784515121807,3.19448231058024e-13,0.999999549037629,0.999999999998216
"2273","Gm26660",5.29417441448743e-15,-0.120785706191832,3.19443520569644e-13,0.999999549040954,0.999999999998216
"150","Oprm1",5.29364810942349e-15,-0.120801766697199,3.19380010616046e-13,0.999999549085785,0.999999999998216
"489","Gm15880",5.29307125610651e-15,-0.120819371520496,3.19310408188176e-13,0.999999549134921,0.999999999998216
"1490","Gpr55",5.29305234741633e-15,-0.120819948621485,3.19308126816737e-13,0.999999549136532,0.999999999998216
"297","Gsta1",5.29182323223845e-15,-0.120857466082731,3.19159849085309e-13,0.999999549241228,0.999999999998216
"1007","Pcdhb5",5.29140260268927e-15,-0.120870307335152,3.19109113177446e-13,0.999999549277057,0.999999999998216
"1501","Gldn",5.29110762844688e-15,-0.120879313101056,3.19073536090496e-13,0.999999549302183,0.999999999998216
"998","Rapgef4os2",5.29021690737757e-15,-0.120906510430753,3.18966117523646e-13,0.999999549378055,0.999999999998216
"8","Il19",5.28964066709171e-15,-0.12092410779108,3.18896634128304e-13,0.99999954942714,0.999999999998216
"461","Nodal",5.28901505380486e-15,-0.120943215055775,3.18821205876718e-13,0.999999549480429,0.999999999998216
"1058","Mybl1",5.2882017623105e-15,-0.12096805765514,3.18723163183903e-13,0.999999549549706,0.999999999998216
"257","Runx2os2",5.28724492415148e-15,-0.12099728981872,3.18607835173231e-13,0.999999549631209,0.999999999998216
"2741","Zfp78",5.14902059750211e-15,-0.12527592038769,3.02166874262417e-13,0.999999561405191,0.999999999998216
"1837","Gm44067",5.14509433007393e-15,-0.125399102593805,3.01706229132964e-13,0.999999561739631,0.999999999998216
"2019","Alx1",5.14454774194651e-15,-0.125416258528086,3.0164212912908e-13,0.99999956178619,0.999999999998216
"1776","Gm4035",5.05623724613761e-15,-0.128211961407817,2.9137513034695e-13,0.999999569308499,0.999999999998216
"2303","Nfe2l3",4.99748902800931e-15,-0.130098587180718,2.84643514109087e-13,0.999999574312686,0.999999999998216
"1640","RP24-136L4.6",4.92364276393233e-15,-0.132501331957346,2.76293497455522e-13,0.999999580602929,0.999999999998216
"1996","Ret",4.82431620205721e-15,-0.135789785670251,2.65258386885264e-13,0.999999589063589,0.999999999998216
"884","Gm11100",4.71606836297554e-15,-0.139450500579632,2.53488217567443e-13,0.999999598284166,0.999999999998216
"2021","Gm10629",4.7098906441225e-15,-0.139661909603859,2.52824548952426e-13,0.999999598810385,0.999999999998216
"2547","Gdap1",4.70873318527014e-15,-0.139701549658159,2.52700300609149e-13,0.999999598908978,0.999999999998216
"2844","Lypd1",4.70804862601665e-15,-0.139724998612317,2.5262683042184e-13,0.999999598967289,0.999999999998216
"1528","Noxred1",4.70721071125863e-15,-0.139753705195875,2.52536915924584e-13,0.999999599038663,0.999999999998216
"2304","Gm15867",4.70679345064705e-15,-0.139768002236408,2.52492146720852e-13,0.999999599074205,0.999999999998216
"2923","Fzd10",4.7058319940315e-15,-0.139800950396592,2.52389004123638e-13,0.999999599156102,0.999999999998216
"763","Mesp2",4.70559414509858e-15,-0.139809102266607,2.5236349155187e-13,0.999999599176362,0.999999999998216
"2035","Baiap3",4.7052656279056e-15,-0.139820362306052,2.52328255681839e-13,0.999999599204345,0.999999999998216
"2514","Srms",4.70496068624659e-15,-0.13983081497971,2.52295550661708e-13,0.99999959923032,0.999999999998216
"2088","Gfra4",4.70492072643325e-15,-0.139832184756421,2.52291265125241e-13,0.999999599233724,0.999999999998216
"918","Themis",4.70430671277011e-15,-0.13985323388516,2.5222541909525e-13,0.999999599286026,0.999999999998216
"1836","Plet1os",4.70397082537633e-15,-0.139864749656288,2.52189402602552e-13,0.999999599314637,0.999999999998216
"1630","Ntng2",4.68088551963149e-15,-0.140658169630444,2.49720176531209e-13,0.999999601281049,0.999999999998216
"253","Gm10308",4.60245630076459e-15,-0.143382826032981,2.41422054346853e-13,0.999999607961669,0.999999999998216
"1505","Hist2h2bb-1",4.59944408880923e-15,-0.143488381921179,2.4110614632838e-13,0.99999960821825,0.999999999998216
"1688","Gm42918",4.59646981210893e-15,-0.143592675357163,2.40794419730895e-13,0.999999608471599,0.999999999998216
"1235","Gm26648",4.48193528799972e-15,-0.147660307159358,2.28943731642332e-13,0.999999618227677,0.999999999998216
"1785","Rab11fip4os1",4.48098467938258e-15,-0.147694494595046,2.28846625017577e-13,0.99999961830865,0.999999999998216
"1476","Gm568",4.43925025828838e-15,-0.149202512319611,2.24603671438214e-13,0.999999621863598,0.999999999998216
"169","Gm26852",4.43448653380657e-15,-0.149375531228043,2.24121889214347e-13,0.999999622269374,0.999999999998216
"1741","Spdya",4.40109440249895e-15,-0.150593505914845,2.20759276561455e-13,0.999999625113723,0.999999999998216
"1511","Oc90",4.28814737907023e-15,-0.154781850636409,2.09573805829307e-13,0.999999634734578,0.999999999998216
"891","Il1bos",4.28320776101985e-15,-0.154967496958992,2.09091257904212e-13,0.999999635155336,0.999999999998216
"2245","4930515G01Rik",4.28264740571488e-15,-0.154988570197346,2.09036552301318e-13,0.999999635203067,0.999999999998216
"2594","4831440E17Rik",4.28048435139058e-15,-0.15506994152313,2.08825447725542e-13,0.999999635387317,0.999999999998216
"2163","Gm15859",4.27719912641794e-15,-0.15519360504937,2.08505028232822e-13,0.999999635667153,0.999999999998216
"494","Gm10647",4.27559782902854e-15,-0.155253915569149,2.08348937272916e-13,0.999999635803552,0.999999999998216
"1779","Mmp13",4.2494206023986e-15,-0.156243013004972,2.05805526225215e-13,0.999999638033334,0.999999999998216
"2668","Sarm1",4.2491513668277e-15,-0.156253217158973,2.05779448122721e-13,0.999999638056268,0.999999999998216
"2632","Dnase1l2",4.24718078495696e-15,-0.156327922547258,2.05588628268824e-13,0.999999638224122,0.999999999998216
"1477","Dmc1",4.24482392988095e-15,-0.156417316569987,2.05360520173173e-13,0.99999963842488,0.999999999998216
"1050","Pcdhga6",4.24408276593801e-15,-0.156445438564652,2.05288812829129e-13,0.999999638488012,0.999999999998216
"2712","Gm15627",4.24196588738256e-15,-0.156525785993351,2.05084074547166e-13,0.999999638668328,0.999999999998216
"1084","Cdkn2a",4.24081477557098e-15,-0.156569493746228,2.0497278526484e-13,0.99999963876638,0.999999999998216
"580","Gm10384",4.23596118879742e-15,-0.156753913328413,2.04503873534243e-13,0.99999963917981,0.999999999998216
"608","Gpr82",4.23213470521284e-15,-0.156899453463869,2.04134570210966e-13,0.999999639505751,0.999999999998216
"1846","Gucy2e",4.23056175274788e-15,-0.156959318274932,2.03982857504519e-13,0.999999639639735,0.999999999998216
"1300","3300005D01Rik",4.21202862851763e-15,-0.15766632557965,2.02199567606687e-13,0.999999641218391,0.999999999998216
