"","gene","distance","Z","FC","p.value","p.adj"
"2544","Nr4a3",3.36276572901384e-13,-0.604277899225378,5.65883492000945e-09,0.999939978952093,0.999999999774867
"1682","Ripply3",3.35779945821973e-13,-0.604591414495511,5.64213286176622e-09,0.999940067593646,0.999999999774867
"996","Fap",3.33475561592917e-13,-0.606052155512613,5.56495714930702e-09,0.999940478896624,0.999999999774867
"2863","Kctd12b",3.32883829974118e-13,-0.606428858074569,5.54522533142159e-09,0.999940584513116,0.999999999774867
"2888","Gm26899",3.30576510377402e-13,-0.607904055597054,5.46862043649627e-09,0.999940996340019,0.999999999774867
"1436","Zfp605",3.29868253024423e-13,-0.608358920784883,5.44521259368592e-09,0.999941122754857,0.999999999774867
"470","Soga3",3.28580308411517e-13,-0.60918855260127,5.40277479586336e-09,0.999941352636423,0.999999999774867
"1453","Rab42",3.28544744818362e-13,-0.609211506416718,5.40160533024619e-09,0.999941358984068,0.999999999774867
"1831","C230037L18Rik",3.28442134879085e-13,-0.609277747699576,5.39823183636653e-09,0.999941377298624,0.999999999774867
"679","Cxcl9",3.2832643407934e-13,-0.609352464450659,5.39442921993252e-09,0.99994139794973,0.999999999774867
"588","Chrdl1",3.27742514631112e-13,-0.609729941939101,5.37525859709313e-09,0.999941502171849,0.999999999774867
"153","1700018A04Rik",3.2746477848288e-13,-0.609909718554474,5.36615223467532e-09,0.999941551744183,0.999999999774867
"266","Rab37",3.25789347508993e-13,-0.610997412296601,5.31138226495341e-09,0.999941850787086,0.999999999774867
"438","Lrig3",3.24721841189056e-13,-0.611693320211021,5.27663192760465e-09,0.999942041323249,0.999999999774867
"658","Fam101a",3.24208432659619e-13,-0.612028815196783,5.25995965072232e-09,0.999942132960075,0.999999999774867
"317","Ccdc162",3.22317684937018e-13,-0.613268887578511,5.19878754097453e-09,0.999942470434252,0.999999999774867
"1813","Zfp189",3.20940300671268e-13,-0.614176787646355,5.15444974471769e-09,0.999942716279647,0.999999999774867
"393","A730049H05Rik",3.20904834565081e-13,-0.614200215761057,5.15331060350786e-09,0.999942722609891,0.999999999774867
"514","Lca5l",3.20427209670938e-13,-0.614515972996333,5.13798196106846e-09,0.999942807859798,0.999999999774867
"1438","Arhgef28",3.19597808636603e-13,-0.6150653932454,5.11141784784178e-09,0.999942955897227,0.999999999774867
"1834","Cacna1a",3.1925797559531e-13,-0.615290915021786,5.10055353574953e-09,0.999943016553058,0.999999999774867
"368","C330013J21Rik",3.19254139746077e-13,-0.61529346193874,5.10043097131371e-09,0.999943017237708,0.999999999774867
"2597","5430403G16Rik",3.18834491132854e-13,-0.615572281478997,5.08703110090425e-09,0.999943092139594,0.999999999774867
"271","RP23-124B2.7",3.18059397633442e-13,-0.616088215511647,5.06232780072966e-09,0.999943230483825,0.999999999774867
"975","Gabbr2",3.18057658497717e-13,-0.616089374545072,5.06227243967996e-09,0.999943230794239,0.999999999774867
"1730","Mpp2",3.17947626454831e-13,-0.61616271724815,5.05877045936835e-09,0.999943250433545,0.999999999774867
"1193","1110017D15Rik",3.16295796946293e-13,-0.617266774974867,5.00634346116616e-09,0.999943545263889,0.999999999774867
"2558","Ccdc80",3.16261198361158e-13,-0.617289960879479,5.00524826528589e-09,0.999943551439292,0.999999999774867
"2878","Zcchc3",3.15394755544388e-13,-0.617871416095204,4.97786064493426e-09,0.999943706088203,0.999999999774867
"774","3110052M02Rik",3.14912457198836e-13,-0.618195761135408,4.96264810089836e-09,0.999943792172261,0.999999999774867
"2696","Dennd6b",3.14845142889371e-13,-0.618241068870524,4.96052673974487e-09,0.999943804187001,0.999999999774867
"1793","Anxa9",3.14033137851898e-13,-0.618788364819346,4.93497272630648e-09,0.999943949119467,0.999999999774867
"997","Islr",3.12326826129629e-13,-0.619942989627439,4.8814896765264e-09,0.999944253674187,0.999999999774867
"1664","BC022687",3.11610193408743e-13,-0.620429775456153,4.85911425698002e-09,0.999944381583921,0.999999999774867
"1882","Zfp54",3.11125406593312e-13,-0.6207597020484,4.84400690690069e-09,0.999944468112139,0.999999999774867
"2404","Asb4",3.10765219514643e-13,-0.621005159392758,4.83279767281065e-09,0.999944532400905,0.999999999774867
"2139","Rsl1",3.10636388990157e-13,-0.62109302187844,4.8287915436485e-09,0.999944555395498,0.999999999774867
"1376","Wdr19",3.08504579822542e-13,-0.622552156490085,4.76274171925543e-09,0.999944935896045,0.999999999774867
"1034","Nr6a1",3.07605064242199e-13,-0.623170822149069,4.73500848651103e-09,0.999945096448019,0.999999999774867
"566","Alas2",3.07509706778447e-13,-0.623236511311982,4.73207323955107e-09,0.999945113468102,0.999999999774867
"1583","Map3k9",3.07089668278414e-13,-0.623526103697145,4.71915465260111e-09,0.999945188439577,0.999999999774867
"184","Gm26530",3.07034648649616e-13,-0.623564065492527,4.71746379221515e-09,0.999945198259874,0.999999999774867
"648","Sobp",3.05281987972503e-13,-0.624776868832873,4.6637596602165e-09,0.999945511087287,0.999999999774867
"51","Pcdhgb4",3.05276944743687e-13,-0.624780368534563,4.66360557177525e-09,0.999945511987438,0.999999999774867
"1231","Shank3",3.0473060971622e-13,-0.625159830621281,4.64692818279165e-09,0.999945609501222,0.999999999774867
"1981","Mypopos",3.04389458258293e-13,-0.625397120902927,4.63652936570995e-09,0.999945670392374,0.999999999774867
