"","gene","distance","Z","FC","p.value","p.adj"
"2550","Gdap10",2.79972789491287e-13,-0.364288163314125,1.69588920739601e-06,0.998960944664198,0.999999999237769
"1272","Rarg",2.78767116216084e-13,-0.365036590141372,1.68131432187535e-06,0.998965419243847,0.999999999237769
"1636","Rarb",2.78744424753798e-13,-0.36505070505063,1.68104061722689e-06,0.998965503458002,0.999999999237769
"90","B130006D01Rik",2.75658313418131e-13,-0.366980490605971,1.64402348383636e-06,0.998976956852087,0.999999999237769
"740","Scn1b",2.74973657694401e-13,-0.367411360178135,1.63586706545237e-06,0.998979497794733,0.999999999237769
"1423","2610039C10Rik",2.74687393275377e-13,-0.367591811337934,1.63246276280425e-06,0.998980560199453,0.999999999237769
"2885","Epn2",2.73047078730985e-13,-0.368629222313232,1.6130242498795e-06,0.99898664785062,0.999999999237769
"1478","Gypc",2.72337700371969e-13,-0.369079677786316,1.60465383901225e-06,0.998989280545697,0.999999999237769
"346","Ccdc88a",2.71965884848025e-13,-0.369316220525649,1.60027524639079e-06,0.998990660453739,0.999999999237769
"260","Nin",2.70337168978848e-13,-0.370355969391876,1.58116557559375e-06,0.99899670505918,0.999999999237769
"1531","Ctdspl",2.69496339147148e-13,-0.370895044853239,1.5713450715818e-06,0.998999825606298,0.999999999237769
"2811","Rnf215",2.69383177318207e-13,-0.370967715928301,1.57002572935899e-06,0.99900024558048,0.999999999237769
"1484","Tatdn3",2.68996089565537e-13,-0.371216515389886,1.56551690222581e-06,0.999001682167921,0.999999999237769
"1297","Neurl2",2.68451903303912e-13,-0.371566857921636,1.55918914444664e-06,0.999003701790463,0.999999999237769
"2767","Scamp5",2.67890232953996e-13,-0.371929155816064,1.55267152133234e-06,0.999005786301197,0.999999999237769
"954","Gemin8",2.66964821461832e-13,-0.372527636898974,1.54196281965178e-06,0.999009220753804,0.999999999237769
"1431","Zbed3",2.6563608572665e-13,-0.373390366992596,1.5266517213587e-06,0.99901415205191,0.999999999237769
"1837","Etl4",2.65611501120653e-13,-0.373406367550407,1.5263691513595e-06,0.99901424329204,0.999999999237769
"1498","Zfp953",2.63896078691895e-13,-0.37452627130083,1.50671704558477e-06,0.999020609689229,0.999999999237769
"760","Setmar",2.60719609042938e-13,-0.376618159689018,1.47066318202468e-06,0.999032398428485,0.999999999237769
"1382","Mid2",2.60494232656768e-13,-0.37676748980344,1.46812168164432e-06,0.999033234861308,0.999999999237769
"2892","Dhodh",2.6034710409995e-13,-0.37686503978096,1.46646374379039e-06,0.99903378089524,0.999999999237769
"170","Prex1",2.59275818418445e-13,-0.377576892364078,1.45442005765483e-06,0.999037756726632,0.999999999237769
"2208","Pinx1",2.58538604263108e-13,-0.378068363848476,1.4461609403245e-06,0.999040492728099,0.999999999237769
"29","Gm1673",2.57914342903431e-13,-0.378485563042337,1.43918563790342e-06,0.999042809531147,0.999999999237769
"1105","Kctd13",2.53266353053912e-13,-0.381621971456553,1.38778062843845e-06,0.999060059481096,0.999999999237769
